id,victim_id,victim_guild_id,victim_level,attacker_id,attacker_guild_id,attacker_level,zone_id,killed_at,killmail_raw_id
"2810,130,1,"""",93,2,"""",6,""2018-07-16 01:50:07+02"",2810"
"2811,332,1,"""",127,2,"""",32,""2018-07-16 01:49:35+02"",2811"
"2812,53,1,"""",358,2,"""",32,""2018-07-16 01:48:09+02"",2812"
"2813,478,2,"""",33,1,"""",11,""2018-07-16 01:47:58+02"",2813"
"2814,254,1,"""",358,2,"""",32,""2018-07-16 01:47:02+02"",2814"
"2815,91,2,"""",53,1,"""",32,""2018-07-16 01:45:19+02"",2815"
"2816,363,2,"""",545,1,"""",32,""2018-07-16 01:44:43+02"",2816"
"2817,33,1,"""",390,2,"""",32,""2018-07-16 01:41:53+02"",2817"
"2818,30,2,"""",160,"""","""",16,""2018-07-16 01:41:27+02"",2818"
"2819,133,2,"""",160,"""","""",55,""2018-07-16 01:40:22+02"",2819"
"2820,319,"""","""",247,"""","""",28,""2018-07-16 01:38:44+02"",2820"
"2821,59,2,"""",128,3,"""",5,""2018-07-16 01:36:16+02"",2821"
"2822,304,"""","""",160,"""","""",28,""2018-07-16 01:25:21+02"",2822"
"2823,297,"""","""",75,3,"""",5,""2018-07-16 01:24:45+02"",2823"
"2824,363,2,"""",415,1,"""",32,""2018-07-16 01:16:31+02"",2824"
"2825,292,1,"""",363,2,"""",32,""2018-07-16 01:16:20+02"",2825"
"2826,91,2,"""",551,1,"""",32,""2018-07-16 01:12:09+02"",2826"
"2827,91,2,"""",545,1,"""",32,""2018-07-16 01:10:07+02"",2827"
"2828,148,2,"""",53,1,"""",32,""2018-07-16 01:05:28+02"",2828"
"2829,91,2,"""",53,1,"""",32,""2018-07-16 01:05:14+02"",2829"
"2830,552,"""","""",95,3,"""",5,""2018-07-16 01:03:35+02"",2830"
"2831,382,"""","""",197,"""","""",41,""2018-07-16 01:03:22+02"",2831"
"2832,104,1,"""",363,2,"""",13,""2018-07-16 01:01:36+02"",2832"
"2833,553,"""","""",380,"""","""",41,""2018-07-16 00:50:52+02"",2833"
"2834,25,6,"""",224,2,"""",6,""2018-07-16 00:42:43+02"",2834"
"2835,554,"""","""",539,"""","""",6,""2018-07-16 00:42:02+02"",2835"
"2836,91,2,"""",551,1,"""",32,""2018-07-16 00:41:28+02"",2836"
"2837,246,"""","""",197,"""","""",26,""2018-07-16 00:39:20+02"",2837"
"2838,25,6,"""",88,1,"""",1,""2018-07-16 00:37:59+02"",2838"
"2839,287,2,"""",545,1,"""",32,""2018-07-16 00:36:39+02"",2839"
"2840,91,2,"""",450,"""","""",32,""2018-07-16 00:36:24+02"",2840"
"2841,299,1,"""",95,3,"""",11,""2018-07-16 00:33:43+02"",2841"
"2842,155,5,"""",512,"""","""",1,""2018-07-16 00:31:05+02"",2842"
"2843,287,2,"""",53,1,"""",32,""2018-07-16 00:26:41+02"",2843"
"2844,46,"""","""",128,3,"""",6,""2018-07-16 00:04:08+02"",2844"
"2845,456,2,"""",53,1,"""",13,""2018-07-16 00:01:15+02"",2845"
"2846,79,2,"""",128,3,"""",5,""2018-07-15 23:46:30+02"",2846"
"2847,409,"""","""",85,2,"""",3,""2018-07-15 23:38:38+02"",2847"
"2848,154,5,"""",79,2,"""",5,""2018-07-15 23:35:43+02"",2848"
"2849,5,2,"""",75,3,"""",13,""2018-07-15 23:32:15+02"",2849"
"2850,262,"""","""",151,"""","""",2,""2018-07-15 23:32:12+02"",2850"
"2851,154,5,"""",22,"""","""",5,""2018-07-15 23:31:21+02"",2851"
"2852,154,5,"""",22,"""","""",5,""2018-07-15 23:26:51+02"",2852"
"2853,350,2,"""",52,"""","""",5,""2018-07-15 23:26:29+02"",2853"
"2854,439,2,"""",415,1,"""",32,""2018-07-15 23:25:59+02"",2854"
"2855,533,1,"""",179,2,"""",32,""2018-07-15 23:25:54+02"",2855"
"2856,271,2,"""",415,1,"""",32,""2018-07-15 23:25:42+02"",2856"
"2857,275,2,"""",415,1,"""",32,""2018-07-15 23:25:28+02"",2857"
"2858,287,2,"""",450,"""","""",32,""2018-07-15 23:25:13+02"",2858"
"2859,91,2,"""",292,1,"""",32,""2018-07-15 23:23:04+02"",2859"
"2860,79,2,"""",545,1,"""",32,""2018-07-15 23:21:45+02"",2860"
"2861,127,2,"""",555,1,"""",32,""2018-07-15 23:21:09+02"",2861"
"2862,278,1,"""",478,2,"""",32,""2018-07-15 23:21:03+02"",2862"
"2863,358,2,"""",555,1,"""",32,""2018-07-15 23:20:55+02"",2863"
"2864,355,5,"""",22,"""","""",5,""2018-07-15 23:20:36+02"",2864"
"2865,155,5,"""",52,"""","""",5,""2018-07-15 23:19:03+02"",2865"
"2866,154,5,"""",22,"""","""",5,""2018-07-15 23:18:31+02"",2866"
"2867,350,2,"""",52,"""","""",5,""2018-07-15 23:17:33+02"",2867"
"2868,154,5,"""",75,3,"""",39,""2018-07-15 23:04:19+02"",2868"
"2869,155,5,"""",128,3,"""",39,""2018-07-15 22:59:55+02"",2869"
"2870,25,6,"""",90,17,"""",6,""2018-07-15 22:32:12+02"",2870"
"2871,459,"""","""",75,3,"""",18,""2018-07-15 22:29:11+02"",2871"
"2872,278,1,"""",232,"""","""",37,""2018-07-15 22:26:54+02"",2872"
"2873,533,1,"""",128,3,"""",11,""2018-07-15 22:25:31+02"",2873"
"2874,95,3,"""",498,"""","""",11,""2018-07-15 22:24:22+02"",2874"
"2875,25,6,"""",334,17,"""",28,""2018-07-15 22:23:20+02"",2875"
"2876,299,1,"""",95,3,"""",11,""2018-07-15 22:19:27+02"",2876"
"2877,25,6,"""",334,17,"""",28,""2018-07-15 22:16:16+02"",2877"
"2878,409,"""","""",75,3,"""",22,""2018-07-15 21:53:06+02"",2878"
"2879,443,"""","""",128,3,"""",22,""2018-07-15 21:52:34+02"",2879"
"2880,467,7,"""",339,7,"""",8,""2018-07-15 21:49:36+02"",2880"
"2881,507,7,"""",467,7,"""",8,""2018-07-15 21:48:32+02"",2881"
"2882,443,"""","""",24,"""","""",3,""2018-07-15 21:02:12+02"",2882"
"2883,556,"""","""",539,"""","""",62,""2018-07-15 20:59:47+02"",2883"
"2884,278,1,"""",232,"""","""",37,""2018-07-15 20:36:09+02"",2884"
"2885,443,"""","""",240,"""","""",3,""2018-07-15 20:26:11+02"",2885"
"2886,448,3,"""",128,3,"""",1,""2018-07-15 19:51:07+02"",2886"
"2887,541,7,"""",190,"""","""",25,""2018-07-15 19:49:22+02"",2887"
"2888,246,"""","""",557,"""","""",10,""2018-07-15 19:17:14+02"",2888"
"2889,276,25,"""",415,1,"""",53,""2018-07-15 19:00:21+02"",2889"
"2890,46,"""","""",169,2,"""",13,""2018-07-15 18:41:02+02"",2890"
"2891,428,"""","""",169,2,"""",13,""2018-07-15 18:40:15+02"",2891"
"2892,558,17,"""",132,3,"""",28,""2018-07-15 18:38:22+02"",2892"
"2893,278,1,"""",127,2,"""",53,""2018-07-15 18:37:52+02"",2893"
"2894,218,2,"""",415,1,"""",53,""2018-07-15 18:37:13+02"",2894"
"2895,355,5,"""",447,3,"""",28,""2018-07-15 18:34:20+02"",2895"
"2896,276,25,"""",218,2,"""",56,""2018-07-15 18:33:59+02"",2896"
"2897,410,2,"""",342,"""","""",26,""2018-07-15 18:31:01+02"",2897"
"2898,339,7,"""",110,1,"""",27,""2018-07-15 18:19:20+02"",2898"
"2899,355,5,"""",447,3,"""",6,""2018-07-15 18:18:01+02"",2899"
"2900,355,5,"""",448,3,"""",28,""2018-07-15 18:11:19+02"",2900"
"2901,409,"""","""",167,"""","""",3,""2018-07-15 18:06:26+02"",2901"
"2902,138,12,"""",315,12,"""",64,""2018-07-15 18:01:05+02"",2902"
"2903,263,2,"""",559,"""","""",1,""2018-07-15 17:23:59+02"",2903"
"2904,316,2,"""",75,"""","""",35,""2018-07-15 16:21:26+02"",2904"
"2905,507,7,"""",278,1,"""",27,""2018-07-15 16:01:21+02"",2905"
"2906,557,"""","""",560,"""","""",41,""2018-07-15 15:27:50+02"",2906"
"2907,166,"""","""",193,"""","""",38,""2018-07-15 14:16:10+02"",2907"
"2908,561,"""","""",562,"""","""",23,""2018-07-15 13:19:27+02"",2908"
"2909,150,"""","""",231,"""","""",1,""2018-07-15 12:47:06+02"",2909"
"2910,563,"""","""",380,"""","""",53,""2018-07-15 12:29:23+02"",2910"
"2911,564,"""","""",411,1,"""",3,""2018-07-15 11:41:59+02"",2911"
"2912,150,"""","""",476,"""","""",1,""2018-07-15 11:05:08+02"",2912"
"2913,13,2,"""",480,"""","""",1,""2018-07-15 10:54:11+02"",2913"
"2914,126,2,"""",565,1,"""",32,""2018-07-15 09:33:41+02"",2914"
"2915,25,6,"""",15,2,"""",1,""2018-07-15 09:13:25+02"",2915"
"2916,126,2,"""",295,1,"""",13,""2018-07-15 09:11:22+02"",2916"
"2917,126,2,"""",295,1,"""",13,""2018-07-15 09:10:11+02"",2917"
"2918,126,2,"""",295,1,"""",13,""2018-07-15 08:59:01+02"",2918"
"2919,365,"""","""",189,2,"""",6,""2018-07-15 08:56:00+02"",2919"
"2920,126,2,"""",503,1,"""",13,""2018-07-15 08:53:42+02"",2920"
"2921,126,2,"""",318,1,"""",32,""2018-07-15 08:53:01+02"",2921"
"2922,358,2,"""",110,1,"""",13,""2018-07-15 08:43:42+02"",2922"
"2923,302,"""","""",275,2,"""",62,""2018-07-15 08:30:37+02"",2923"
"2924,358,2,"""",399,1,"""",15,""2018-07-15 08:10:57+02"",2924"
"2925,144,2,"""",104,1,"""",56,""2018-07-15 06:59:33+02"",2925"
"2926,566,"""","""",567,"""","""",23,""2018-07-15 06:55:22+02"",2926"
"2927,551,"""","""",33,1,"""",47,""2018-07-15 06:44:46+02"",2927"
"2928,568,2,"""",110,1,"""",53,""2018-07-15 06:36:06+02"",2928"
"2929,490,2,"""",110,1,"""",53,""2018-07-15 06:35:37+02"",2929"
"2930,149,2,"""",110,1,"""",56,""2018-07-15 06:33:10+02"",2930"
"2931,149,2,"""",83,"""","""",56,""2018-07-15 06:32:00+02"",2931"
"2932,144,2,"""",110,1,"""",9,""2018-07-15 06:31:59+02"",2932"
"2933,149,2,"""",83,"""","""",56,""2018-07-15 06:31:04+02"",2933"
"2934,149,2,"""",83,"""","""",56,""2018-07-15 06:30:20+02"",2934"
"2935,149,2,"""",83,"""","""",56,""2018-07-15 06:29:38+02"",2935"
"2936,149,2,"""",68,25,"""",56,""2018-07-15 06:28:58+02"",2936"
"2937,451,2,"""",290,1,"""",18,""2018-07-15 06:21:43+02"",2937"
"2938,363,2,"""",33,1,"""",6,""2018-07-15 06:16:22+02"",2938"
"2939,273,2,"""",53,1,"""",6,""2018-07-15 06:15:38+02"",2939"
"2940,273,2,"""",33,1,"""",6,""2018-07-15 06:15:24+02"",2940"
"2941,273,2,"""",53,1,"""",6,""2018-07-15 06:14:50+02"",2941"
"2942,273,2,"""",33,1,"""",6,""2018-07-15 06:14:37+02"",2942"
"2943,273,2,"""",53,1,"""",6,""2018-07-15 06:14:21+02"",2943"
"2944,569,"""","""",570,"""","""",19,""2018-07-15 06:11:03+02"",2944"
"2945,104,1,"""",176,17,"""",24,""2018-07-15 06:10:46+02"",2945"
"2946,341,"""","""",191,"""","""",41,""2018-07-15 06:08:00+02"",2946"
"2947,25,6,"""",110,1,"""",28,""2018-07-15 06:04:29+02"",2947"
"2948,341,"""","""",191,"""","""",41,""2018-07-15 06:03:39+02"",2948"
"2949,341,"""","""",191,"""","""",41,""2018-07-15 05:55:15+02"",2949"
"2950,155,5,"""",34,"""","""",9,""2018-07-15 05:53:50+02"",2950"
"2951,443,"""","""",259,"""","""",13,""2018-07-15 05:53:21+02"",2951"
"2952,169,2,"""",259,"""","""",13,""2018-07-15 05:50:08+02"",2952"
"2953,297,"""","""",75,"""","""",15,""2018-07-15 05:35:20+02"",2953"
"2954,341,"""","""",191,"""","""",41,""2018-07-15 05:33:11+02"",2954"
"2955,202,2,"""",75,"""","""",15,""2018-07-15 05:30:34+02"",2955"
"2956,341,"""","""",191,"""","""",41,""2018-07-15 05:27:47+02"",2956"
"2957,341,"""","""",191,"""","""",41,""2018-07-15 05:25:26+02"",2957"
"2958,341,"""","""",528,"""","""",41,""2018-07-15 05:18:50+02"",2958"
"2959,341,"""","""",396,"""","""",41,""2018-07-15 04:35:38+02"",2959"
"2960,532,"""","""",25,6,"""",1,""2018-07-15 03:57:27+02"",2960"
"2961,437,2,"""",110,1,"""",2,""2018-07-15 03:38:56+02"",2961"
"2962,532,"""","""",88,1,"""",28,""2018-07-15 03:29:11+02"",2962"
"2963,276,25,"""",33,1,"""",18,""2018-07-15 03:24:15+02"",2963"
"2964,59,2,"""",362,1,"""",5,""2018-07-15 02:59:28+02"",2964"
"2965,267,1,"""",240,"""","""",18,""2018-07-15 02:50:43+02"",2965"
"2966,93,2,"""",130,1,"""",6,""2018-07-15 02:42:03+02"",2966"
"2967,437,2,"""",362,1,"""",14,""2018-07-15 01:57:18+02"",2967"
"2968,316,2,"""",362,1,"""",14,""2018-07-15 01:56:34+02"",2968"
"2969,273,2,"""",88,1,"""",6,""2018-07-15 01:44:19+02"",2969"
"2970,25,6,"""",34,"""","""",28,""2018-07-15 01:17:15+02"",2970"
"2971,30,2,"""",101,"""","""",33,""2018-07-15 00:55:28+02"",2971"
"2972,459,"""","""",64,"""","""",1,""2018-07-15 00:17:42+02"",2972"
"2973,302,"""","""",52,"""","""",47,""2018-07-15 00:02:45+02"",2973"
"2974,149,2,"""",34,"""","""",9,""2018-07-14 23:43:05+02"",2974"
"2975,278,1,"""",232,"""","""",14,""2018-07-14 23:18:22+02"",2975"
"2976,91,2,"""",34,"""","""",9,""2018-07-14 23:16:39+02"",2976"
"2977,232,"""","""",545,1,"""",37,""2018-07-14 22:59:21+02"",2977"
"2978,144,2,"""",515,"""","""",9,""2018-07-14 22:37:53+02"",2978"
"2979,445,7,"""",232,"""","""",47,""2018-07-14 22:31:04+02"",2979"
"2980,483,7,"""",555,1,"""",56,""2018-07-14 22:09:19+02"",2980"
"2981,482,7,"""",555,1,"""",56,""2018-07-14 22:09:03+02"",2981"
"2982,144,2,"""",515,"""","""",9,""2018-07-14 21:35:40+02"",2982"
"2983,229,2,"""",25,6,"""",1,""2018-07-14 21:17:10+02"",2983"
"2984,239,"""","""",450,"""","""",11,""2018-07-14 20:57:00+02"",2984"
"2985,481,"""","""",64,"""","""",1,""2018-07-14 20:36:39+02"",2985"
"2986,127,2,"""",110,1,"""",31,""2018-07-14 20:36:06+02"",2986"
"2987,481,"""","""",571,2,"""",1,""2018-07-14 20:16:28+02"",2987"
"2988,144,2,"""",34,"""","""",9,""2018-07-14 20:10:58+02"",2988"
"2989,339,7,"""",232,"""","""",24,""2018-07-14 19:55:23+02"",2989"
"2990,498,"""","""",288,2,"""",11,""2018-07-14 19:11:44+02"",2990"
"2991,498,"""","""",189,2,"""",11,""2018-07-14 18:59:03+02"",2991"
"2992,498,"""","""",189,2,"""",11,""2018-07-14 18:56:07+02"",2992"
"2993,236,"""","""",288,2,"""",11,""2018-07-14 18:55:14+02"",2993"
"2994,229,2,"""",48,"""","""",1,""2018-07-14 18:19:03+02"",2994"
"2995,88,"""","""",411,1,"""",1,""2018-07-14 11:41:53+02"",2995"
"2996,87,"""","""",411,1,"""",28,""2018-07-14 11:39:57+02"",2996"
"2997,87,"""","""",411,1,"""",1,""2018-07-14 11:28:45+02"",2997"
"2998,315,12,"""",515,"""","""",5,""2018-07-14 11:06:47+02"",2998"
"2999,572,7,"""",34,"""","""",47,""2018-07-14 10:08:19+02"",2999"
"3000,572,7,"""",34,"""","""",47,""2018-07-14 09:52:25+02"",3000"
"3001,440,7,"""",165,13,"""",24,""2018-07-14 09:34:41+02"",3001"
"3002,156,2,"""",345,7,"""",15,""2018-07-14 09:02:04+02"",3002"
"3003,411,1,"""",243,7,"""",33,""2018-07-14 08:47:10+02"",3003"
"3004,322,2,"""",440,7,"""",27,""2018-07-14 08:36:23+02"",3004"
"3005,272,"""","""",573,"""","""",9,""2018-07-14 08:27:58+02"",3005"
"3006,406,2,"""",545,1,"""",59,""2018-07-14 07:31:19+02"",3006"
"3007,555,1,"""",568,2,"""",53,""2018-07-14 07:11:10+02"",3007"
"3008,239,"""","""",503,1,"""",18,""2018-07-14 07:10:41+02"",3008"
"3009,156,2,"""",104,1,"""",22,""2018-07-14 06:49:58+02"",3009"
"3010,275,2,"""",503,1,"""",14,""2018-07-14 06:26:28+02"",3010"
"3011,140,"""","""",104,1,"""",9,""2018-07-14 06:24:40+02"",3011"
"3012,512,"""","""",545,1,"""",14,""2018-07-14 06:21:06+02"",3012"
"3013,15,2,"""",25,6,"""",1,""2018-07-14 06:19:06+02"",3013"
"3014,67,"""","""",52,"""","""",47,""2018-07-14 06:08:46+02"",3014"
"3015,512,"""","""",34,"""","""",29,""2018-07-14 06:00:21+02"",3015"
"3016,91,2,"""",190,"""","""",5,""2018-07-14 05:53:23+02"",3016"
"3017,144,2,"""",52,"""","""",56,""2018-07-14 05:52:42+02"",3017"
"3018,91,2,"""",52,"""","""",56,""2018-07-14 05:51:54+02"",3018"
"3019,137,"""","""",266,"""","""",9,""2018-07-14 05:44:36+02"",3019"
"3020,137,"""","""",266,"""","""",9,""2018-07-14 05:42:44+02"",3020"
"3021,267,1,"""",190,"""","""",22,""2018-07-14 05:34:18+02"",3021"
"3022,156,2,"""",190,"""","""",22,""2018-07-14 05:30:38+02"",3022"
"3023,126,2,"""",503,1,"""",22,""2018-07-14 05:27:28+02"",3023"
"3024,574,1,"""",126,2,"""",22,""2018-07-14 05:27:10+02"",3024"
"3025,275,2,"""",522,1,"""",22,""2018-07-14 05:26:59+02"",3025"
"3026,299,"""","""",310,"""","""",11,""2018-07-14 05:23:22+02"",3026"
"3027,299,"""","""",301,"""","""",11,""2018-07-14 05:22:48+02"",3027"
"3028,490,2,"""",165,13,"""",57,""2018-07-14 05:21:32+02"",3028"
"3029,490,2,"""",34,"""","""",57,""2018-07-14 05:20:14+02"",3029"
"3030,490,2,"""",266,"""","""",57,""2018-07-14 05:19:17+02"",3030"
"3031,490,2,"""",266,"""","""",57,""2018-07-14 05:17:56+02"",3031"
"3032,490,2,"""",165,13,"""",57,""2018-07-14 05:16:54+02"",3032"
"3033,437,2,"""",52,"""","""",5,""2018-07-14 05:12:12+02"",3033"
"3034,91,2,"""",165,13,"""",56,""2018-07-14 05:10:54+02"",3034"
"3035,144,2,"""",512,"""","""",5,""2018-07-14 05:10:40+02"",3035"
"3036,144,2,"""",34,"""","""",9,""2018-07-14 05:08:42+02"",3036"
"3037,299,"""","""",301,"""","""",11,""2018-07-14 05:01:43+02"",3037"
"3038,91,2,"""",165,13,"""",9,""2018-07-14 04:48:21+02"",3038"
"3039,144,2,"""",34,"""","""",9,""2018-07-14 04:47:17+02"",3039"
"3040,420,"""","""",75,"""","""",21,""2018-07-14 04:42:58+02"",3040"
"3041,25,6,"""",522,1,"""",15,""2018-07-14 04:36:00+02"",3041"
"3042,530,2,"""",447,"""","""",6,""2018-07-14 04:30:15+02"",3042"
"3043,530,2,"""",75,"""","""",6,""2018-07-14 04:20:46+02"",3043"
"3044,25,6,"""",522,1,"""",15,""2018-07-14 04:20:43+02"",3044"
"3045,575,1,"""",25,6,"""",15,""2018-07-14 04:20:28+02"",3045"
"3046,164,2,"""",447,"""","""",1,""2018-07-14 04:09:41+02"",3046"
"3047,275,2,"""",332,1,"""",57,""2018-07-14 04:06:27+02"",3047"
"3048,52,"""","""",573,"""","""",9,""2018-07-14 03:56:07+02"",3048"
"3049,447,"""","""",164,2,"""",1,""2018-07-14 03:48:21+02"",3049"
"3050,38,"""","""",75,"""","""",5,""2018-07-14 03:28:37+02"",3050"
"3051,91,2,"""",254,1,"""",5,""2018-07-14 03:15:58+02"",3051"
"3052,437,2,"""",83,"""","""",4,""2018-07-14 03:13:35+02"",3052"
"3053,91,2,"""",110,1,"""",5,""2018-07-14 03:17:21+02"",3053"
"3054,316,2,"""",83,"""","""",4,""2018-07-14 03:11:34+02"",3054"
"3055,149,2,"""",104,1,"""",56,""2018-07-14 02:19:16+02"",3055"
"3056,25,6,"""",503,1,"""",1,""2018-07-14 02:18:42+02"",3056"
"3057,160,"""","""",45,"""","""",14,""2018-07-14 02:14:02+02"",3057"
"3058,25,6,"""",438,26,"""",28,""2018-07-14 02:12:18+02"",3058"
"3059,25,6,"""",278,1,"""",28,""2018-07-14 01:58:46+02"",3059"
"3060,25,6,"""",278,1,"""",1,""2018-07-14 01:56:24+02"",3060"
"3061,437,2,"""",110,1,"""",15,""2018-07-14 01:51:26+02"",3061"
"3062,362,1,"""",25,6,"""",1,""2018-07-14 01:48:41+02"",3062"
"3063,83,"""","""",130,1,"""",6,""2018-07-14 01:40:55+02"",3063"
"3064,254,1,"""",34,"""","""",15,""2018-07-14 01:39:49+02"",3064"
"3065,25,6,"""",254,1,"""",6,""2018-07-14 01:33:49+02"",3065"
"3066,576,2,"""",128,"""","""",5,""2018-07-14 01:19:54+02"",3066"
"3067,88,"""","""",179,2,"""",28,""2018-07-14 01:17:58+02"",3067"
"3068,87,"""","""",179,2,"""",28,""2018-07-14 01:17:36+02"",3068"
"3069,491,2,"""",95,"""","""",5,""2018-07-14 01:16:09+02"",3069"
"3070,87,"""","""",179,2,"""",28,""2018-07-14 00:55:30+02"",3070"
"3071,88,"""","""",179,2,"""",28,""2018-07-14 00:54:44+02"",3071"
"3072,154,5,"""",87,"""","""",6,""2018-07-13 23:53:01+02"",3072"
"3073,155,5,"""",88,"""","""",6,""2018-07-13 23:52:37+02"",3073"
"3074,59,2,"""",328,17,"""",7,""2018-07-13 23:49:54+02"",3074"
"3075,87,"""","""",229,2,"""",6,""2018-07-13 23:26:40+02"",3075"
"3076,59,2,"""",104,1,"""",22,""2018-07-13 23:25:38+02"",3076"
"3077,87,"""","""",289,1,"""",6,""2018-07-13 23:21:45+02"",3077"
"3078,88,"""","""",503,1,"""",6,""2018-07-13 23:21:25+02"",3078"
"3079,565,"""","""",88,"""","""",6,""2018-07-13 23:20:00+02"",3079"
"3080,512,"""","""",503,1,"""",33,""2018-07-13 23:08:41+02"",3080"
"3081,218,2,"""",328,17,"""",35,""2018-07-13 23:06:47+02"",3081"
"3082,440,7,"""",415,1,"""",27,""2018-07-13 23:02:38+02"",3082"
"3083,478,2,"""",503,1,"""",27,""2018-07-13 23:01:28+02"",3083"
"3084,59,2,"""",503,1,"""",5,""2018-07-13 22:55:31+02"",3084"
"3085,202,2,"""",75,"""","""",5,""2018-07-13 22:39:21+02"",3085"
"3086,437,2,"""",137,"""","""",19,""2018-07-13 22:35:10+02"",3086"
"3087,59,2,"""",110,1,"""",5,""2018-07-13 22:33:49+02"",3087"
"3088,524,"""","""",344,"""","""",35,""2018-07-13 22:30:16+02"",3088"
"3089,113,"""","""",260,23,"""",21,""2018-07-13 22:28:50+02"",3089"
"3090,445,7,"""",190,"""","""",24,""2018-07-13 22:27:01+02"",3090"
"3091,438,26,"""",467,7,"""",25,""2018-07-13 22:21:55+02"",3091"
"3092,110,1,"""",34,"""","""",9,""2018-07-13 22:21:10+02"",3092"
"3093,577,7,"""",190,"""","""",24,""2018-07-13 22:11:01+02"",3093"
"3094,445,7,"""",52,"""","""",24,""2018-07-13 22:10:48+02"",3094"
"3095,86,2,"""",190,"""","""",22,""2018-07-13 22:04:54+02"",3095"
"3096,127,2,"""",190,"""","""",22,""2018-07-13 22:04:20+02"",3096"
"3097,25,6,"""",15,2,"""",1,""2018-07-13 21:58:35+02"",3097"
"3098,578,"""","""",101,"""","""",35,""2018-07-13 21:49:17+02"",3098"
"3099,59,2,"""",190,"""","""",19,""2018-07-13 21:46:16+02"",3099"
"3100,275,2,"""",190,"""","""",19,""2018-07-13 21:45:57+02"",3100"
"3101,358,2,"""",328,17,"""",35,""2018-07-13 21:38:30+02"",3101"
"3102,59,2,"""",52,"""","""",19,""2018-07-13 21:20:35+02"",3102"
"3103,91,2,"""",503,1,"""",5,""2018-07-13 21:11:18+02"",3103"
"3104,91,2,"""",503,1,"""",5,""2018-07-13 21:10:00+02"",3104"
"3105,91,2,"""",503,1,"""",5,""2018-07-13 21:08:40+02"",3105"
"3106,325,"""","""",579,2,"""",21,""2018-07-13 21:05:19+02"",3106"
"3107,144,2,"""",503,1,"""",5,""2018-07-13 21:04:41+02"",3107"
"3108,144,2,"""",503,1,"""",5,""2018-07-13 21:04:04+02"",3108"
"3109,59,2,"""",522,1,"""",5,""2018-07-13 21:02:07+02"",3109"
"3110,144,2,"""",324,1,"""",5,""2018-07-13 20:44:57+02"",3110"
"3111,91,2,"""",324,1,"""",5,""2018-07-13 20:42:28+02"",3111"
"3112,91,2,"""",503,1,"""",5,""2018-07-13 20:16:41+02"",3112"
"3113,91,2,"""",522,1,"""",5,""2018-07-13 20:15:23+02"",3113"
"3114,91,2,"""",503,1,"""",5,""2018-07-13 20:14:49+02"",3114"
"3115,144,2,"""",503,1,"""",5,""2018-07-13 20:08:30+02"",3115"
"3116,144,2,"""",503,1,"""",5,""2018-07-13 20:07:51+02"",3116"
"3117,144,2,"""",503,1,"""",5,""2018-07-13 20:07:10+02"",3117"
"3118,144,2,"""",503,1,"""",5,""2018-07-13 20:06:12+02"",3118"
"3119,144,2,"""",503,1,"""",5,""2018-07-13 20:04:20+02"",3119"
"3120,167,"""","""",238,"""","""",35,""2018-07-13 19:29:17+02"",3120"
"3121,155,5,"""",490,2,"""",9,""2018-07-13 19:29:15+02"",3121"
"3122,2,"""","""",44,"""","""",35,""2018-07-13 19:28:54+02"",3122"
"3123,483,7,"""",490,2,"""",57,""2018-07-13 19:20:13+02"",3123"
"3124,483,7,"""",490,2,"""",57,""2018-07-13 19:15:29+02"",3124"
"3125,154,5,"""",580,2,"""",6,""2018-07-13 19:10:05+02"",3125"
"3126,355,5,"""",24,"""","""",9,""2018-07-13 19:05:22+02"",3126"
"3127,581,2,"""",10,1,"""",6,""2018-07-13 19:04:35+02"",3127"
"3128,581,2,"""",10,1,"""",6,""2018-07-13 19:03:33+02"",3128"
"3129,568,2,"""",483,7,"""",9,""2018-07-13 19:02:26+02"",3129"
"3130,358,2,"""",136,1,"""",21,""2018-07-13 18:38:01+02"",3130"
"3131,345,7,"""",445,7,"""",39,""2018-07-13 18:36:10+02"",3131"
"3132,564,"""","""",10,1,"""",6,""2018-07-13 17:54:48+02"",3132"
"3133,581,2,"""",10,1,"""",6,""2018-07-13 17:54:11+02"",3133"
"3134,506,2,"""",167,"""","""",16,""2018-07-13 17:25:51+02"",3134"
"3135,135,2,"""",2,"""","""",19,""2018-07-13 17:14:12+02"",3135"
"3136,33,1,"""",339,7,"""",11,""2018-07-13 17:06:09+02"",3136"
"3137,33,1,"""",339,7,"""",11,""2018-07-13 17:05:38+02"",3137"
"3138,33,1,"""",339,7,"""",11,""2018-07-13 17:01:13+02"",3138"
"3139,243,7,"""",33,1,"""",11,""2018-07-13 16:54:21+02"",3139"
"3140,506,2,"""",2,"""","""",9,""2018-07-13 16:50:54+02"",3140"
"3141,155,5,"""",88,"""","""",1,""2018-07-13 16:45:10+02"",3141"
"3142,277,"""","""",4,"""","""",23,""2018-07-13 15:41:26+02"",3142"
"3143,564,"""","""",156,2,"""",6,""2018-07-13 15:22:26+02"",3143"
"3144,15,2,"""",10,1,"""",1,""2018-07-13 13:02:24+02"",3144"
"3145,131,"""","""",561,"""","""",23,""2018-07-13 12:18:07+02"",3145"
"3146,576,2,"""",131,"""","""",2,""2018-07-13 12:04:35+02"",3146"
"3147,582,"""","""",561,"""","""",23,""2018-07-13 11:40:46+02"",3147"
"3148,582,"""","""",561,"""","""",23,""2018-07-13 11:35:01+02"",3148"
"3149,25,6,"""",10,1,"""",1,""2018-07-13 09:06:17+02"",3149"
